rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_columntransformer__countvectorizer__max_features,param_decisiontreeregressor__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
152,0.2497788429260254,0.014831250138572135,0.059309959411621094,0.0066309353403389785,198,25,"{'columntransformer__countvectorizer__max_features': 198, 'decisiontreeregressor__max_depth': 25}",-0.11656285755800173,-0.11366730226307636,-0.11304148406208082,-0.12110881671787262,-0.11517357854650258,-0.11591080782950683,0.0028724313177724272,-0.032107185844508807,-0.03886629817918006,-0.03476050689301161,-0.03205737821062849,-0.03834992789045147,-0.03522825940355608,0.002932388800510121
153,0.2387307643890381,0.009706368486490358,0.05728464126586914,0.004087199237142302,168,23,"{'columntransformer__countvectorizer__max_features': 168, 'decisiontreeregressor__max_depth': 23}",-0.12081462573187104,-0.11390939922769253,-0.11394378699681613,-0.11817676395855219,-0.11283904251828544,-0.11593672368664347,0.0030492352652732083,-0.03473046869814673,-0.04332581496653343,-0.03760415167841038,-0.03670979018901451,-0.042892056826585714,-0.03905245647173815,0.003442945660670369
154,0.2595195770263672,0.03625561615011533,0.060345029830932616,0.01168453023693203,232,25,"{'columntransformer__countvectorizer__max_features': 232, 'decisiontreeregressor__max_depth': 25}",-0.11386011911908166,-0.11347223745571346,-0.11758975009948751,-0.12237450222424441,-0.11248731105903309,-0.11595678399151202,0.0036458168667550593,-0.03272477597131273,-0.037383096655847395,-0.035094189230544706,-0.032814792713314805,-0.038086942426246384,-0.035220759399453204,0.0022327264288078317
155,0.2283273696899414,0.0025889148692351716,0.060376882553100586,0.010782038176665027,296,24,"{'columntransformer__countvectorizer__max_features': 296, 'decisiontreeregressor__max_depth': 24}",-0.1169416876752866,-0.11491133105527537,-0.11157273148037138,-0.1196252559803179,-0.11727970760623306,-0.11606614275949687,0.002699293998474463,-0.03507134582382833,-0.039796081787624435,-0.036837998264622265,-0.03553001121446941,-0.041400554199261315,-0.03772719825796115,0.0024676175803770048
156,0.23211541175842285,0.016211001907139762,0.07420148849487304,0.016612302421970603,108,18,"{'columntransformer__countvectorizer__max_features': 108, 'decisiontreeregressor__max_depth': 18}",-0.11395167485159968,-0.11917475904544242,-0.11252808495882065,-0.12455270461360415,-0.11019645630338548,-0.11608073595457047,0.005159965293248258,-0.04844359327368205,-0.05586034870788756,-0.05096625668621545,-0.052686793575299054,-0.054898829776637396,-0.052571164403944305,0.00267815988303945
157,0.25658402442932127,0.02205283054192905,0.06382985115051269,0.00965822495739884,392,28,"{'columntransformer__countvectorizer__max_features': 392, 'decisiontreeregressor__max_depth': 28}",-0.11770419350716045,-0.11259154419548634,-0.11589534730642127,-0.11773873822136662,-0.11698698280423578,-0.1161833612069341,0.0019163526640313692,-0.026859572880444105,-0.03120351217800168,-0.028236244557174755,-0.02657998788905525,-0.03559534960212748,-0.029694933421360654,0.0033752229330804052
158,0.23933568000793456,0.011814066679629654,0.06241250038146973,0.007882383308060932,231,2,"{'columntransformer__countvectorizer__max_features': 231, 'decisiontreeregressor__max_depth': 2}",-0.11922003640599792,-0.11876556537221093,-0.108374506737243,-0.12559095839237908,-0.10930529868007965,-0.11625127311758213,0.006521578820093632,-0.1118825045539875,-0.11231736661434469,-0.11297780053303413,-0.1104319905297397,-0.11765762149595367,-0.11305345674541194,0.0024490447014364424
158,0.23755974769592286,0.009348239776309681,0.05623126029968262,0.002626320248208191,225,2,"{'columntransformer__countvectorizer__max_features': 225, 'decisiontreeregressor__max_depth': 2}",-0.11922003640599792,-0.11876556537221093,-0.108374506737243,-0.12559095839237908,-0.10930529868007965,-0.11625127311758213,0.006521578820093632,-0.1118825045539875,-0.11231736661434469,-0.11297780053303413,-0.1104319905297397,-0.11765762149595367,-0.11305345674541194,0.0024490447014364424
158,0.22296299934387206,0.013343346278333019,0.06326665878295898,0.006074574483590037,308,2,"{'columntransformer__countvectorizer__max_features': 308, 'decisiontreeregressor__max_depth': 2}",-0.11922003640599792,-0.11876556537221093,-0.108374506737243,-0.12559095839237908,-0.10930529868007965,-0.11625127311758213,0.006521578820093632,-0.1118825045539875,-0.11231736661434469,-0.11297780053303413,-0.1104319905297397,-0.11765762149595367,-0.11305345674541194,0.0024490447014364424
158,0.238775634765625,0.011929984613403567,0.06024317741394043,0.01042795627323875,335,2,"{'columntransformer__countvectorizer__max_features': 335, 'decisiontreeregressor__max_depth': 2}",-0.11922003640599792,-0.11876556537221093,-0.108374506737243,-0.12559095839237908,-0.10930529868007965,-0.11625127311758213,0.006521578820093632,-0.1118825045539875,-0.11231736661434469,-0.11297780053303413,-0.1104319905297397,-0.11765762149595367,-0.11305345674541194,0.0024490447014364424
158,0.40677871704101565,0.11294025133208264,0.06973795890808106,0.0218216351390702,436,2,"{'columntransformer__countvectorizer__max_features': 436, 'decisiontreeregressor__max_depth': 2}",-0.11922003640599792,-0.11876556537221093,-0.108374506737243,-0.12559095839237908,-0.10930529868007965,-0.11625127311758213,0.006521578820093632,-0.1118825045539875,-0.11231736661434469,-0.11297780053303413,-0.1104319905297397,-0.11765762149595367,-0.11305345674541194,0.0024490447014364424
158,0.2245119571685791,0.029244235767836777,0.0635876178741455,0.008973368812249865,253,2,"{'columntransformer__countvectorizer__max_features': 253, 'decisiontreeregressor__max_depth': 2}",-0.11922003640599792,-0.11876556537221093,-0.108374506737243,-0.12559095839237908,-0.10930529868007965,-0.11625127311758213,0.006521578820093632,-0.1118825045539875,-0.11231736661434469,-0.11297780053303413,-0.1104319905297397,-0.11765762149595367,-0.11305345674541194,0.0024490447014364424
164,0.23250169754028321,0.007879954159557756,0.06251373291015624,0.012728922837286409,103,18,"{'columntransformer__countvectorizer__max_features': 103, 'decisiontreeregressor__max_depth': 18}",-0.11245264151442283,-0.12063028938392807,-0.11163529269875586,-0.12641659417410214,-0.1101849589788242,-0.11626395535000662,0.00624573095740695,-0.04866860451642025,-0.0553893353194839,-0.050292254203989285,-0.052691915706962335,-0.05445299533727993,-0.05229902101682714,0.0025120131809942977
165,0.24341540336608886,0.02466953465500716,0.07150859832763672,0.013694835761105062,175,29,"{'columntransformer__countvectorizer__max_features': 175, 'decisiontreeregressor__max_depth': 29}",-0.11014662477417071,-0.11674174876646022,-0.11650463280876953,-0.11786967580272784,-0.12010533127373557,-0.11627360268517277,0.003317890515563541,-0.024517887013049158,-0.030726434934383078,-0.024982018353193136,-0.023614267401998772,-0.031245995222050876,-0.027017320584935,0.003274434692112962
166,0.26689963340759276,0.015829905314119475,0.05664558410644531,0.005722873267121432,390,25,"{'columntransformer__countvectorizer__max_features': 390, 'decisiontreeregressor__max_depth': 25}",-0.11779197030828607,-0.11250979808033108,-0.1178582231478046,-0.11905994147657856,-0.11482713197465139,-0.11640941299753034,0.002397766732820911,-0.03291850571108325,-0.03726882450317786,-0.034765749427945976,-0.033093619613599995,-0.04034030388899178,-0.035677400628959764,0.0028069139700167803
167,0.2588696002960205,0.01689677304085628,0.06285967826843261,0.013030651422932837,203,24,"{'columntransformer__countvectorizer__max_features': 203, 'decisiontreeregressor__max_depth': 24}",-0.11720108548735604,-0.11725606439271595,-0.12011596211950917,-0.1142415974393046,-0.11355282822834199,-0.11647350753344557,0.0023630924907896466,-0.035392308259829565,-0.04057622500492109,-0.03677575746107251,-0.034261746710817206,-0.040425992274080925,-0.03748640594214426,0.0025875410400036597
168,0.2498460292816162,0.017832928504254747,0.053173494338989255,0.008678649462711959,229,28,"{'columntransformer__countvectorizer__max_features': 229, 'decisiontreeregressor__max_depth': 28}",-0.11389343499992585,-0.11442497003687208,-0.1211545362033301,-0.11718309968062662,-0.1158113782683923,-0.11649348383782938,0.0025963532300774554,-0.025964159793430273,-0.031531702318868454,-0.028288451846393788,-0.025949716002911107,-0.032947983971145754,-0.028936402786549874,0.0028636595481173013
169,0.23596606254577637,0.01700273782638498,0.06015710830688477,0.008798468886465571,280,22,"{'columntransformer__countvectorizer__max_features': 280, 'decisiontreeregressor__max_depth': 22}",-0.11648856937728536,-0.11429303068426155,-0.11674228173297183,-0.12039546511408733,-0.11454946543037316,-0.11649376246779586,0.002186713684331778,-0.0407387583300708,-0.04534056765071961,-0.04129686153165373,-0.04146117796893218,-0.045324714386003474,-0.04283241597347596,0.002055431811072376
170,0.2576592922210693,0.006126777923204417,0.05561399459838867,0.009925939505307683,268,28,"{'columntransformer__countvectorizer__max_features': 268, 'decisiontreeregressor__max_depth': 28}",-0.1124582490197113,-0.11712880456608947,-0.11872702934139585,-0.1142566419099856,-0.12026790500780524,-0.11656772596899749,0.002859987254864303,-0.026030982218456858,-0.03196811398757364,-0.028641293089379016,-0.026057852570138602,-0.033796273473935046,-0.02929890306789663,0.0031294470244405733
171,0.2634601593017578,0.038459362160696293,0.05895357131958008,0.01215834585664025,153,25,"{'columntransformer__countvectorizer__max_features': 153, 'decisiontreeregressor__max_depth': 25}",-0.11637366879153042,-0.11312751740648602,-0.12308014226100171,-0.11924886594417707,-0.11132590892796972,-0.116631220666233,0.004217327558473391,-0.02941950041295902,-0.03923125825017901,-0.03378248479427794,-0.03184189348654602,-0.0381837120145866,-0.03449176979170972,0.0037241384108511995
172,0.2584666728973389,0.0256810666929254,0.059940671920776366,0.013204533938370547,378,26,"{'columntransformer__countvectorizer__max_features': 378, 'decisiontreeregressor__max_depth': 26}",-0.11707538394349076,-0.1170292068566486,-0.1217804511879045,-0.11332496959002164,-0.1140266287306415,-0.11664732806174138,0.0029861060623790955,-0.029254759721133783,-0.03508071318372791,-0.03283975196184357,-0.030784107702211284,-0.038956654039897995,-0.03338319732176291,0.003407039084674995
173,0.25984926223754884,0.01110431088377219,0.07068653106689453,0.02567448893420397,196,28,"{'columntransformer__countvectorizer__max_features': 196, 'decisiontreeregressor__max_depth': 28}",-0.11507571763516594,-0.11012170501519929,-0.12070487325492824,-0.11868266050797978,-0.11918287533205403,-0.11675356634906546,0.003795590434477057,-0.026349684335995546,-0.03323139578714835,-0.02848995957701231,-0.02546131158437384,-0.033223575227786024,-0.029351185302463213,0.003314612269444777
174,0.2620110988616943,0.00726452414003408,0.06759023666381836,0.014887792665801524,342,27,"{'columntransformer__countvectorizer__max_features': 342, 'decisiontreeregressor__max_depth': 27}",-0.11344663641221019,-0.11716627098870169,-0.11970161821808267,-0.12037592378690248,-0.11361033366110763,-0.11686015661340095,0.0029237543763150496,-0.02813142442505569,-0.03304738806970398,-0.030861248190626533,-0.02858667481931715,-0.03623381153142159,-0.03137210940722499,0.0029988121088581248
175,0.3031137943267822,0.05794727004331586,0.062002944946289065,0.009923209879504121,260,29,"{'columntransformer__countvectorizer__max_features': 260, 'decisiontreeregressor__max_depth': 29}",-0.11832144996565526,-0.11146195719081702,-0.11493709991183869,-0.11879692706991832,-0.12079312024448895,-0.11686211087654366,0.003292213418772511,-0.024482045710457964,-0.02939701232801407,-0.02677783192776214,-0.02380535808139791,-0.03182121506927304,-0.02725669262338103,0.0030085051695146
176,0.2704893112182617,0.025057105371920275,0.0670536994934082,0.01379920515605839,174,26,"{'columntransformer__countvectorizer__max_features': 174, 'decisiontreeregressor__max_depth': 26}",-0.11220602070021417,-0.11314646356876976,-0.12234242190599103,-0.11959407000525035,-0.11705210343578892,-0.11686821592320285,0.0038214795857332727,-0.02909183221308532,-0.035854691001492967,-0.031746300178401785,-0.02955151165900354,-0.036966474590111535,-0.03264216192841903,0.003224268955654381
177,0.23362021446228026,0.016154386969903067,0.06585431098937988,0.015764611237438723,173,25,"{'columntransformer__countvectorizer__max_features': 173, 'decisiontreeregressor__max_depth': 25}",-0.11639008158419412,-0.11422527375303329,-0.12259390200836318,-0.12038331862901734,-0.11296094337281011,-0.11731070386948361,0.0036507803223216986,-0.03185912000333158,-0.03860729063267415,-0.03394096450320644,-0.032013899083027667,-0.038858036058690024,-0.03505586205618597,0.0030914354955395105
178,0.25451173782348635,0.015835656919535476,0.052524900436401366,0.005163423307500647,435,27,"{'columntransformer__countvectorizer__max_features': 435, 'decisiontreeregressor__max_depth': 27}",-0.11533494735258185,-0.11438273792606032,-0.12044759818182708,-0.11988736857123009,-0.11717245607264208,-0.11744502162086827,0.0024035312127622496,-0.027733389125222597,-0.03227458434801428,-0.030757416327371397,-0.028669247136504445,-0.03769562939058672,-0.03142605326553989,0.003513130046754271
179,0.23882169723510743,0.009909304728088894,0.05199375152587891,0.004460649152516113,121,24,"{'columntransformer__countvectorizer__max_features': 121, 'decisiontreeregressor__max_depth': 24}",-0.11744296882492547,-0.11289266418367813,-0.11751077366032865,-0.12722551072854457,-0.11220426464118942,-0.11745523640773323,0.005363790916444798,-0.03095317910623813,-0.04143581437944789,-0.03381786291942435,-0.03436498675627968,-0.04037331433393091,-0.03618903149906419,0.004034865137083547
180,0.24406986236572265,0.017627821114198604,0.056292486190795896,0.007254987602982383,137,26,"{'columntransformer__countvectorizer__max_features': 137, 'decisiontreeregressor__max_depth': 26}",-0.11999688518509294,-0.11396082194884015,-0.12098785456440535,-0.1201260411222406,-0.11267713525806972,-0.11754974761572975,0.003494827278595908,-0.026894617886243317,-0.0375418078115886,-0.03167149713682772,-0.029513969186569084,-0.03677799451798195,-0.032479977307842134,0.004116847439926335
181,0.25580482482910155,0.02383011672089094,0.06072535514831543,0.01163680377620253,434,28,"{'columntransformer__countvectorizer__max_features': 434, 'decisiontreeregressor__max_depth': 28}",-0.11592072278606398,-0.11129591189353612,-0.11604099904673104,-0.126875594580352,-0.11790453674469566,-0.11760755301027577,0.005120958796860245,-0.027116717160363808,-0.03112685486422198,-0.028306855599468935,-0.026394742694912994,-0.035569490105862044,-0.029702932084965956,0.003347408350466851
182,0.23593907356262206,0.02374782564553741,0.06581244468688965,0.014280462788609966,137,27,"{'columntransformer__countvectorizer__max_features': 137, 'decisiontreeregressor__max_depth': 27}",-0.11586043800199715,-0.11550268366166593,-0.12321102252794959,-0.12226626001363361,-0.11331234975600349,-0.11803055079224996,0.00395321243505179,-0.024486714086743546,-0.03426361047836431,-0.029406928458028704,-0.027085993672122843,-0.035622055128274974,-0.030173060364706877,0.004216055431835186
183,0.23883342742919922,0.017013269201480392,0.06428136825561523,0.008743480292526976,150,28,"{'columntransformer__countvectorizer__max_features': 150, 'decisiontreeregressor__max_depth': 28}",-0.11744568872399302,-0.11623729106727337,-0.12468160752907448,-0.11697102650797041,-0.11528134431776327,-0.1181233916292149,0.003359524687805213,-0.024350129291136353,-0.032727802564647794,-0.027031670955586305,-0.02538170816597246,-0.03240341901007206,-0.028378945997482995,0.003525305240155059
184,0.22626686096191406,0.01181795598035995,0.07464990615844727,0.0182126209278405,430,27,"{'columntransformer__countvectorizer__max_features': 430, 'decisiontreeregressor__max_depth': 27}",-0.11441764973105888,-0.11335617872483306,-0.12437376857304595,-0.12075116265536315,-0.11818976298991217,-0.11821770453484264,0.004059338983971993,-0.027938817067232457,-0.032219601744540825,-0.030916014186129718,-0.028724849026968726,-0.03769562939058672,-0.031498982283091684,0.003453351162915889
185,0.26596689224243164,0.003546519641451885,0.05724115371704101,0.003950037506419249,152,24,"{'columntransformer__countvectorizer__max_features': 152, 'decisiontreeregressor__max_depth': 24}",-0.12098375122916603,-0.11575576458820831,-0.12253653629312651,-0.1197064688187695,-0.1121123700252422,-0.1182189781909025,0.0037909363178135302,-0.03247131140303315,-0.040263841508348504,-0.035236116400951506,-0.0343892067851763,-0.04033214569204047,-0.03653852435790998,0.0031977368382420054
186,0.24000697135925292,0.01307513789514789,0.06113376617431641,0.011962455097944776,159,29,"{'columntransformer__countvectorizer__max_features': 159, 'decisiontreeregressor__max_depth': 29}",-0.11618758281253619,-0.11569929648497954,-0.12458560977672468,-0.1204529161290164,-0.11505398994362893,-0.11839587902937714,0.0036293393507760827,-0.022541790736874016,-0.029520354174347885,-0.025702703644838447,-0.023711553412288866,-0.03039787120832229,-0.0263748546353343,0.0031085742360397353
187,0.23551325798034667,0.009239665458533067,0.06442432403564453,0.010837497442063462,156,26,"{'columntransformer__countvectorizer__max_features': 156, 'decisiontreeregressor__max_depth': 26}",-0.12140696229238332,-0.11705492480147016,-0.1209872145849073,-0.12068469399137634,-0.11245834450391447,-0.11851842803481032,0.003405809727425232,-0.027563991214863835,-0.037084543830125306,-0.03147582360969882,-0.029418781363775192,-0.03584935051370155,-0.03227849810643294,0.0036578109256579874
188,0.24327373504638672,0.017811356006761193,0.07202467918395997,0.009651044977923368,126,29,"{'columntransformer__countvectorizer__max_features': 126, 'decisiontreeregressor__max_depth': 29}",-0.11802869778373798,-0.11531847422070386,-0.11971564951199058,-0.12422128211011552,-0.1164577876605578,-0.11874837825742116,0.003111825098828093,-0.022249664059394166,-0.029054547989799142,-0.024768401723590405,-0.023536062237986342,-0.030426787024687027,-0.02600709260709142,0.00318054393258381
189,0.24595842361450196,0.017956727405760528,0.05598692893981934,0.013348139306585002,159,28,"{'columntransformer__countvectorizer__max_features': 159, 'decisiontreeregressor__max_depth': 28}",-0.11773320325666072,-0.11616957887123476,-0.12365832366943585,-0.1196874176115808,-0.11678035143117715,-0.11880577496801785,0.002702843062068846,-0.023712253735448857,-0.03187233849987085,-0.027417826983448697,-0.025260712901669344,-0.03240279429173386,-0.028133185282434324,0.0034790314368534888
190,0.21840620040893555,0.008112057784240862,0.07781023979187011,0.014836608801500215,435,1,"{'columntransformer__countvectorizer__max_features': 435, 'decisiontreeregressor__max_depth': 1}",-0.12279427803082231,-0.12204839215724057,-0.11191374664272487,-0.1293853663359514,-0.10870838438248467,-0.11897003350984477,0.007585155544363434,-0.11747247668006595,-0.11725437759363051,-0.11972784224313633,-0.11552029179400927,-0.12071568239777347,-0.1181381341417231,0.001857318007773972
190,0.2324455738067627,0.013410398998041709,0.0684267520904541,0.013974959242394272,288,1,"{'columntransformer__countvectorizer__max_features': 288, 'decisiontreeregressor__max_depth': 1}",-0.12279427803082231,-0.12204839215724057,-0.11191374664272487,-0.1293853663359514,-0.10870838438248467,-0.11897003350984477,0.007585155544363434,-0.11747247668006595,-0.11725437759363051,-0.11972784224313633,-0.11552029179400927,-0.12071568239777347,-0.1181381341417231,0.001857318007773972
190,0.2479421615600586,0.012797371712896358,0.057816505432128906,0.009133298953129077,320,1,"{'columntransformer__countvectorizer__max_features': 320, 'decisiontreeregressor__max_depth': 1}",-0.12279427803082231,-0.12204839215724057,-0.11191374664272487,-0.1293853663359514,-0.10870838438248467,-0.11897003350984477,0.007585155544363434,-0.11747247668006595,-0.11725437759363051,-0.11972784224313633,-0.11552029179400927,-0.12071568239777347,-0.1181381341417231,0.001857318007773972
190,0.22519097328186036,0.026270712751613735,0.06262774467468261,0.009167377975321647,138,1,"{'columntransformer__countvectorizer__max_features': 138, 'decisiontreeregressor__max_depth': 1}",-0.12279427803082231,-0.12204839215724057,-0.11191374664272487,-0.1293853663359514,-0.10870838438248467,-0.11897003350984477,0.007585155544363434,-0.11747247668006595,-0.11725437759363051,-0.11972784224313633,-0.11552029179400927,-0.12071568239777347,-0.1181381341417231,0.001857318007773972
190,0.24407014846801758,0.01304734043445915,0.05688242912292481,0.006178742822586015,368,1,"{'columntransformer__countvectorizer__max_features': 368, 'decisiontreeregressor__max_depth': 1}",-0.12279427803082231,-0.12204839215724057,-0.11191374664272487,-0.1293853663359514,-0.10870838438248467,-0.11897003350984477,0.007585155544363434,-0.11747247668006595,-0.11725437759363051,-0.11972784224313633,-0.11552029179400927,-0.12071568239777347,-0.1181381341417231,0.001857318007773972
190,0.23688831329345703,0.01880541947152088,0.06474466323852539,0.014619387723308485,158,1,"{'columntransformer__countvectorizer__max_features': 158, 'decisiontreeregressor__max_depth': 1}",-0.12279427803082231,-0.12204839215724057,-0.11191374664272487,-0.1293853663359514,-0.10870838438248467,-0.11897003350984477,0.007585155544363434,-0.11747247668006595,-0.11725437759363051,-0.11972784224313633,-0.11552029179400927,-0.12071568239777347,-0.1181381341417231,0.001857318007773972
190,0.22576656341552734,0.016856341185725755,0.062481355667114255,0.01921353890934539,431,1,"{'columntransformer__countvectorizer__max_features': 431, 'decisiontreeregressor__max_depth': 1}",-0.12279427803082231,-0.12204839215724057,-0.11191374664272487,-0.1293853663359514,-0.10870838438248467,-0.11897003350984477,0.007585155544363434,-0.11747247668006595,-0.11725437759363051,-0.11972784224313633,-0.11552029179400927,-0.12071568239777347,-0.1181381341417231,0.001857318007773972
190,0.23118324279785157,0.017849787488774558,0.06372413635253907,0.015309131684457557,113,1,"{'columntransformer__countvectorizer__max_features': 113, 'decisiontreeregressor__max_depth': 1}",-0.12279427803082231,-0.12204839215724057,-0.11191374664272487,-0.1293853663359514,-0.10870838438248467,-0.11897003350984477,0.007585155544363434,-0.11747247668006595,-0.11725437759363051,-0.11972784224313633,-0.11552029179400927,-0.12071568239777347,-0.1181381341417231,0.001857318007773972
198,0.24990081787109375,0.016586146677041735,0.07744078636169434,0.01606069337513254,156,28,"{'columntransformer__countvectorizer__max_features': 156, 'decisiontreeregressor__max_depth': 28}",-0.11518652282219848,-0.11235397445925456,-0.12330429624714678,-0.1287751216299163,-0.11618164408910725,-0.11916031184952466,0.0060101058781303895,-0.023909998037403964,-0.03198916414718811,-0.0271385798446391,-0.02535050998761914,-0.0322710134730764,-0.028131853097985344,0.003422222042678612
199,0.3222722053527832,0.07946528285715906,0.09537682533264161,0.035456827893259366,153,29,"{'columntransformer__countvectorizer__max_features': 153, 'decisiontreeregressor__max_depth': 29}",-0.12100459198266404,-0.11616314915410064,-0.12254292260215581,-0.11987780419316336,-0.11627232198823217,-0.11917215798406322,0.002556598833753183,-0.02261859686048578,-0.029566669149713166,-0.02516835170341616,-0.02378804988750623,-0.03052566821332466,-0.0263334671628892,0.003151667788275744
200,0.2646322727203369,0.015856675128335555,0.05954365730285645,0.00925414923056137,116,27,"{'columntransformer__countvectorizer__max_features': 116, 'decisiontreeregressor__max_depth': 27}",-0.11836883582757439,-0.11948389597978663,-0.1222155172846625,-0.12160356702199115,-0.1145343164135433,-0.11924122650551158,0.002735032538647857,-0.025250192552887046,-0.03218701117879972,-0.027916352162703478,-0.02691510823422267,-0.03300849432722903,-0.029055431691168386,0.003026279096977014
