rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_columntransformer__countvectorizer__max_features,param_randomforestregressor__max_depth,param_randomforestregressor__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
179,4.346073627471924,0.06263764368679134,0.09038352966308594,0.011229398156831003,281,19,516,"{'columntransformer__countvectorizer__max_features': 281, 'randomforestregressor__max_depth': 19, 'randomforestregressor__n_estimators': 516}",-0.10000219183191915,-0.10024612817039158,-0.09251213349627126,-0.10497602218510725,-0.09474949624181991,-0.09849719438510182,0.004408291995286742,-0.06111385863965358,-0.06366734672438429,-0.06395171931402378,-0.06063434480922076,-0.06337892132574177,-0.06254923816260483,0.0013879931712328507
180,6.4604565620422365,0.08160509994664024,0.12205281257629394,0.012291175027561501,111,21,774,"{'columntransformer__countvectorizer__max_features': 111, 'randomforestregressor__max_depth': 21, 'randomforestregressor__n_estimators': 774}",-0.09969645173808764,-0.10097435947904729,-0.09213984521509658,-0.10509841887811887,-0.09491100369525104,-0.09856401580112029,0.004569574521412377,-0.05581861465074528,-0.05778665373303647,-0.05828974721442041,-0.055467310818434395,-0.05798532440594594,-0.057069530164516505,0.0011809971557621656
181,1.194435453414917,0.014044269877071499,0.06527743339538575,0.004641898478138195,224,19,126,"{'columntransformer__countvectorizer__max_features': 224, 'randomforestregressor__max_depth': 19, 'randomforestregressor__n_estimators': 126}",-0.10021620822795546,-0.10097730224267602,-0.09271673776933806,-0.10498750628394049,-0.09397342203731125,-0.09857423531224427,0.004584290796631849,-0.06087055484765571,-0.06351247422315132,-0.06419337416717968,-0.060682673794604756,-0.06340445310924081,-0.06253270602836646,0.0014603474360089632
182,4.256203603744507,0.08625274045411098,0.09262852668762207,0.010299289596971054,176,18,539,"{'columntransformer__countvectorizer__max_features': 176, 'randomforestregressor__max_depth': 18, 'randomforestregressor__n_estimators': 539}",-0.10023180079876211,-0.10064945640894767,-0.09289020021111384,-0.10493513168515178,-0.09473484402017643,-0.09868828662483035,0.004347394866449149,-0.0621604937188335,-0.06495654218899138,-0.06551132030249135,-0.06203250794888213,-0.06493999939111099,-0.06392017271006187,0.0015037025782980277
183,8.341656732559205,0.278503447808193,0.14389572143554688,0.01048402199062244,351,18,961,"{'columntransformer__countvectorizer__max_features': 351, 'randomforestregressor__max_depth': 18, 'randomforestregressor__n_estimators': 961}",-0.10038785160809828,-0.10079608085730785,-0.0929270007551838,-0.10544155813553355,-0.09490758517737752,-0.09889201530670019,0.004476976327468578,-0.06313280998387595,-0.06552167287170857,-0.06584311356503875,-0.06254810800110255,-0.06544918394203561,-0.06449897767275228,0.0013731573362858844
184,6.277290391921997,0.10965575361366177,0.10878992080688477,0.003954953289586791,228,17,859,"{'columntransformer__countvectorizer__max_features': 228, 'randomforestregressor__max_depth': 17, 'randomforestregressor__n_estimators': 859}",-0.10071777435430342,-0.10107097308889507,-0.0933184144769846,-0.10537286236971304,-0.09488725319599697,-0.09907345549717861,0.0044050238326116,-0.06481894225915524,-0.06735686086331936,-0.06794722679176603,-0.06438487646505618,-0.0668594145158787,-0.0662734641790351,0.0014142817983233919
185,5.524608421325683,0.06194188458548104,0.09706215858459473,0.00778074386501568,408,16,733,"{'columntransformer__countvectorizer__max_features': 408, 'randomforestregressor__max_depth': 16, 'randomforestregressor__n_estimators': 733}",-0.1012809488502872,-0.10135108442205189,-0.093280281770763,-0.1060354920922345,-0.09494644518976839,-0.099378850465021,0.004661701823246969,-0.06731079497319258,-0.0695798090698581,-0.0704886761643905,-0.06718179674702131,-0.06957825699167945,-0.06882786678922839,0.0013340047907576154
186,2.3286538124084473,0.08531467263436679,0.07864851951599121,0.01147347978502719,211,15,329,"{'columntransformer__countvectorizer__max_features': 211, 'randomforestregressor__max_depth': 15, 'randomforestregressor__n_estimators': 329}",-0.1016391868239881,-0.10168368495599106,-0.09407186016876616,-0.10646858877788067,-0.09551056035853639,-0.09987477621703247,0.004529544666435978,-0.06942957473660614,-0.07133651911511245,-0.07239415209289164,-0.06936687415721804,-0.07160806960698228,-0.07082703794176212,0.001217407900270432
187,4.847019672393799,0.05332274661325648,0.10874314308166504,0.013780876205779453,329,14,757,"{'columntransformer__countvectorizer__max_features': 329, 'randomforestregressor__max_depth': 14, 'randomforestregressor__n_estimators': 757}",-0.10216409576445434,-0.10255285215934544,-0.09419108588423887,-0.10729050731841308,-0.09510705978426846,-0.10026112018214403,0.00493346308380707,-0.0718513726507739,-0.07397119941845708,-0.07489356996694416,-0.07178869352768336,-0.07387859255023853,-0.07327668562281942,0.0012413374953936136
188,2.621827745437622,0.08562351730567844,0.08322415351867676,0.010797183969957996,354,14,383,"{'columntransformer__countvectorizer__max_features': 354, 'randomforestregressor__max_depth': 14, 'randomforestregressor__n_estimators': 383}",-0.10205650741044431,-0.10270297772454723,-0.09406464384589854,-0.10693210789438268,-0.09579646876180381,-0.1003105411274153,0.004732977493194172,-0.0719402855123637,-0.07415233025007077,-0.07469941663964971,-0.07156254640625218,-0.07424867183896636,-0.07332065012946054,0.001300019106293719
189,2.3153385162353515,0.03451287699027367,0.09157590866088867,0.01329113937007558,235,13,387,"{'columntransformer__countvectorizer__max_features': 235, 'randomforestregressor__max_depth': 13, 'randomforestregressor__n_estimators': 387}",-0.10243318168564183,-0.10352694202216528,-0.09404307336251924,-0.10785198281206017,-0.09555808284533074,-0.10068265254554346,0.005155557345380508,-0.07412252672485636,-0.07610812736975966,-0.07712647290217876,-0.0740713880429053,-0.07622981609812617,-0.07553166622756526,0.0012232101646327596
190,1.294177484512329,0.04417955078854533,0.07272052764892578,0.00659304123216543,307,12,206,"{'columntransformer__countvectorizer__max_features': 307, 'randomforestregressor__max_depth': 12, 'randomforestregressor__n_estimators': 206}",-0.10299771877723139,-0.1039088791077791,-0.09439549097736065,-0.10831426363971905,-0.09618639975658927,-0.10116055045173589,0.0051499964090010435,-0.07732039093274481,-0.07910829388292612,-0.07980798667175405,-0.07712345045546806,-0.07903594425886853,-0.07847921324035231,0.0010632302274977137
191,3.217076301574707,0.04418686393379766,0.08925323486328125,0.005129948714612282,209,12,603,"{'columntransformer__countvectorizer__max_features': 209, 'randomforestregressor__max_depth': 12, 'randomforestregressor__n_estimators': 603}",-0.10312753063018777,-0.10368931255135866,-0.09440978469994102,-0.10864136530601883,-0.09605249708452111,-0.10118409805440547,0.005251447698548177,-0.07654778907881823,-0.07873570685386633,-0.0799658919394197,-0.07668789134278552,-0.07870520900563967,-0.07812849764410588,0.0013153936976562962
192,58.261390686035156,112.2633305194314,56.197702169418335,112.24157648243668,195,12,386,"{'columntransformer__countvectorizer__max_features': 195, 'randomforestregressor__max_depth': 12, 'randomforestregressor__n_estimators': 386}",-0.10321782537607434,-0.10400250828468784,-0.09455652135130528,-0.10800447638014074,-0.09620490627308431,-0.1011972475330585,0.005046053958449721,-0.07658091224681633,-0.07857753767146632,-0.0795536514860086,-0.07669107258211048,-0.07862787358555329,-0.078006209514391,0.001172050868142584
193,52.292917585372926,102.78943226357192,0.06350121498107911,0.008119753435522774,300,12,121,"{'columntransformer__countvectorizer__max_features': 300, 'randomforestregressor__max_depth': 12, 'randomforestregressor__n_estimators': 121}",-0.10336692746895021,-0.1037508099805192,-0.0946876868615669,-0.1087810204197725,-0.0955168862476394,-0.10122066619568963,0.005354996651623083,-0.07702297105662896,-0.07898136695772992,-0.07950575667009922,-0.07725550642645235,-0.07918873788319776,-0.07839086779882164,0.0010381184967701881
194,3.4976515769958496,0.05101910819766065,0.09246220588684081,0.00486650092954525,297,12,642,"{'columntransformer__countvectorizer__max_features': 297, 'randomforestregressor__max_depth': 12, 'randomforestregressor__n_estimators': 642}",-0.10330290543794879,-0.10435928750227845,-0.09438418873669273,-0.10838013310097937,-0.09591384038993613,-0.1012680710335671,0.005297796115798142,-0.07713862492555759,-0.07895302967692458,-0.07952856799787787,-0.07683127200909265,-0.07916281957019784,-0.0783228628359301,0.0011120813930236646
195,1.2406854152679443,0.014670810892058054,0.060888814926147464,0.004031046171225876,263,12,204,"{'columntransformer__countvectorizer__max_features': 263, 'randomforestregressor__max_depth': 12, 'randomforestregressor__n_estimators': 204}",-0.10289760157460398,-0.10409194871839578,-0.09508600416879467,-0.10828667137198159,-0.0960040331958888,-0.10127325180593297,0.005016339632609654,-0.07692562749302118,-0.07923205992611974,-0.07959414814312178,-0.07709168035782019,-0.07956479512518198,-0.07848166220905298,0.0012105529468416313
196,3.5748407363891603,0.05229865909716944,0.10097498893737793,0.010522821177061362,135,11,772,"{'columntransformer__countvectorizer__max_features': 135, 'randomforestregressor__max_depth': 11, 'randomforestregressor__n_estimators': 772}",-0.10406394026596825,-0.10444217295288094,-0.09488254572335433,-0.10851484631070242,-0.09635407522801963,-0.10165151609618513,0.005188346506552049,-0.0789558660870622,-0.08093101558283955,-0.08200048322478526,-0.0793318885086832,-0.08114064565705731,-0.08047197981208551,0.0011482647378541252
197,3.5158823013305662,0.13655806943966206,0.10160651206970214,0.010017591860007356,231,11,711,"{'columntransformer__countvectorizer__max_features': 231, 'randomforestregressor__max_depth': 11, 'randomforestregressor__n_estimators': 711}",-0.10377499210476016,-0.10446826047242375,-0.0950025539422044,-0.10913492698081687,-0.09611981008415377,-0.10170010871687181,0.005352406946841324,-0.0797562654439135,-0.08151617903476209,-0.08235812001683002,-0.07947148578569616,-0.08174803152712307,-0.08097001636166497,0.001144484005838956
198,1.9513558387756347,0.033282704854866264,0.07845711708068848,0.01198028893292104,196,11,381,"{'columntransformer__countvectorizer__max_features': 196, 'randomforestregressor__max_depth': 11, 'randomforestregressor__n_estimators': 381}",-0.1036480855256701,-0.10498973517776018,-0.09510545324598649,-0.10914699556272864,-0.09613489021365737,-0.10180503194516058,0.005375471568966091,-0.07971363095921966,-0.08160828561625022,-0.08263042873354724,-0.07965437302120984,-0.08153955441659246,-0.08102925454936387,0.0011645261994829878
199,4.798461151123047,0.24641669507185124,0.11693868637084961,0.00847946649201789,306,10,983,"{'columntransformer__countvectorizer__max_features': 306, 'randomforestregressor__max_depth': 10, 'randomforestregressor__n_estimators': 983}",-0.10437129691881081,-0.10544406800413318,-0.09534167501877856,-0.10971633752554176,-0.09660049062122412,-0.1022947736176977,0.005478686958769093,-0.08248247037807456,-0.08424785946764898,-0.08521305239926653,-0.08270135483489788,-0.08467398907121342,-0.08386374523022028,0.001084780191007405
200,4.165967559814453,0.05114721248795112,0.11095304489135742,0.007020095717416738,431,10,897,"{'columntransformer__countvectorizer__max_features': 431, 'randomforestregressor__max_depth': 10, 'randomforestregressor__n_estimators': 897}",-0.10441414512859756,-0.10556481269443539,-0.09521729635595703,-0.10989020979289085,-0.09641388517338656,-0.10230006982905349,0.005613393534959991,-0.08268001074953525,-0.0844186974357465,-0.08518183041628292,-0.08277008278567735,-0.084787021191277,-0.08396752851570381,0.001043190205095783
