rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_columntransformer__countvectorizer__max_features,param_svr__C,param_svr__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
124,0.3542853832244873,0.01571001754676002,0.0922429084777832,0.012657790875098057,235,100.30095888557447,13.253312923032619,"{'columntransformer__countvectorizer__max_features': 235, 'svr__C': 100.30095888557447, 'svr__gamma': 13.253312923032619}",-0.1271790346698081,-0.12681827111154295,-0.11313881532772149,-0.1318902934863616,-0.11003601452426073,-0.12181248582393897,0.008594623625157474,-0.03017152100659853,-0.030028397093783674,-0.029334133952846536,-0.02897258301903462,-0.0304836407369261,-0.029798055161837894,0.0005584243673552482
125,0.37436418533325194,0.024138593717742254,0.0864715576171875,0.01601178669076309,405,50.448505052543375,20.232206159164445,"{'columntransformer__countvectorizer__max_features': 405, 'svr__C': 50.448505052543375, 'svr__gamma': 20.232206159164445}",-0.12717903468888178,-0.1268182711149844,-0.11313881532023796,-0.13189029346504336,-0.11003601454461685,-0.12181248582675286,0.008594623618872897,-0.030169128356953706,-0.030023684692053253,-0.029330026674513614,-0.028972474756551007,-0.030478646965211995,-0.029794792289056717,0.0005572054634881922
126,0.3938746452331543,0.02816689710449962,0.08596482276916503,0.011817123506516397,348,44.86096214778639,32.3702801955942,"{'columntransformer__countvectorizer__max_features': 348, 'svr__C': 44.86096214778639, 'svr__gamma': 32.3702801955942}",-0.12717903468889677,-0.1268182711149844,-0.113138815320231,-0.13189029346502346,-0.11003601454463596,-0.12181248582675433,0.00859462361886627,-0.030182273897514367,-0.03003734222884728,-0.029343833171206434,-0.028973157369238372,-0.03049218551672534,-0.02980575843670636,0.0005609236257547421
126,0.3807058334350586,0.0115155615736121,0.0909533977508545,0.011665713680263378,339,4026.7599783101446,26.940577127700475,"{'columntransformer__countvectorizer__max_features': 339, 'svr__C': 4026.7599783101446, 'svr__gamma': 26.940577127700475}",-0.1271790346888967,-0.1268182711149844,-0.11313881532023103,-0.13189029346502348,-0.11003601454463596,-0.12181248582675433,0.008594623618866265,-0.030176999414877195,-0.030032017498556784,-0.02933833141899118,-0.028972474756743617,-0.030486931897982277,-0.02980135099743021,0.0005596003738145245
128,0.3947766780853271,0.05805001243999329,0.08216142654418945,0.013723190771475446,142,49.675406136385675,53.2748028634257,"{'columntransformer__countvectorizer__max_features': 142, 'svr__C': 49.675406136385675, 'svr__gamma': 53.2748028634257}",-0.12717928597647093,-0.126818625594918,-0.1131386234641815,-0.13189029346502346,-0.11003636174748409,-0.12181263804961559,0.008594639870508947,-0.03018899444321334,-0.030045790735563436,-0.02935331326233243,-0.028973488173754957,-0.030503391277968035,-0.029812995578566443,0.0005636125384838079
129,0.3525218963623047,0.020539894992479407,0.08965573310852051,0.01774431279963477,328,1914.960065384996,62.96836384869444,"{'columntransformer__countvectorizer__max_features': 328, 'svr__C': 1914.960065384996, 'svr__gamma': 62.96836384869444}",-0.1271794931036533,-0.12681887176028234,-0.11313852558823397,-0.13189029346502346,-0.11003661930436001,-0.12181276064431061,0.008594643590222056,-0.030189122861970112,-0.030046359600394985,-0.029356245413642127,-0.028973488173754957,-0.030504537683012138,-0.029813950746554862,0.0005634802243891213
130,0.36363420486450193,0.02578233201634803,0.07980828285217285,0.005572936188553523,114,8259.598339286458,75.28821346947386,"{'columntransformer__countvectorizer__max_features': 114, 'svr__C': 8259.598339286458, 'svr__gamma': 75.28821346947386}",-0.12717969697249135,-0.12681911064037105,-0.1131384307736322,-0.13189029346502346,-0.11003686878404412,-0.12181288012711242,0.008594647652172818,-0.03018773543681456,-0.03004630056583942,-0.02936087192764737,-0.028973488173754957,-0.030504856384826712,-0.029814650497776606,0.0005626201806460769
131,0.37059974670410156,0.013523910782247536,0.08197784423828125,0.006924409492462698,264,5610.766328258851,85.21236704725882,"{'columntransformer__countvectorizer__max_features': 264, 'svr__C': 5610.766328258851, 'svr__gamma': 85.21236704725882}",-0.12717981896847014,-0.12681925291987695,-0.11313837475987465,-0.13189029346502346,-0.11003701574858123,-0.12181295117236528,0.00859465049728811,-0.0301859657686451,-0.030046644266581463,-0.02936098993371776,-0.028973488173754957,-0.030505790242822108,-0.02981457567710428,0.0005626246032784228
132,0.35718860626220705,0.012758610446959898,0.08379635810852051,0.01034667045872646,178,86.73010156043648,95.19938188383254,"{'columntransformer__countvectorizer__max_features': 178, 'svr__C': 86.73010156043648, 'svr__gamma': 95.19938188383254}",-0.12717991140878668,-0.12681936082664183,-0.1131383332119248,-0.13189029346502346,-0.11003712708029897,-0.12181300519853515,0.00859465249188646,-0.030185685274220168,-0.030046521083868294,-0.029360593389530818,-0.028973488173754957,-0.03050632758476078,-0.029814523101227,0.0005627734532538942
133,0.37301044464111327,0.033585496729060284,0.08432846069335938,0.003101337313043964,168,7.616593201980215,102.8012404237206,"{'columntransformer__countvectorizer__max_features': 168, 'svr__C': 7.616593201980215, 'svr__gamma': 102.8012404237206}",-0.12717996641753648,-0.1268194245017952,-0.11313830887004037,-0.13189029346502346,-0.11003719202878627,-0.12181303705663635,0.00859465389608656,-0.030185211368800115,-0.030046126475925534,-0.029359798503463097,-0.028973488173754957,-0.03050703129204951,-0.029814331162798642,0.0005629798458350032
134,0.3581838130950928,0.0027771045439474577,0.08136882781982421,0.006688575622562053,273,679.1112432748649,138.13669368287776,"{'columntransformer__countvectorizer__max_features': 273, 'svr__C': 679.1112432748649, 'svr__gamma': 138.13669368287776}",-0.12718010681506017,-0.1268195846836214,-0.113138247978094,-0.13189029346502346,-0.11003735424544045,-0.1218131174374479,0.008594657932090409,-0.030184687147947562,-0.03004506358021119,-0.02935795265570284,-0.028973488173754957,-0.030505971921944406,-0.029813432695912197,0.0005628609387124987
135,0.3710601806640625,0.004920733317272062,0.08464527130126953,0.012267154719703393,403,4.860343653047816,188.4978704730655,"{'columntransformer__countvectorizer__max_features': 403, 'svr__C': 4.860343653047816, 'svr__gamma': 188.4978704730655}",-0.12718016278884944,-0.12681964714033558,-0.11313822483894065,-0.13189029346502346,-0.11003741617118397,-0.12181314888086663,0.008594659900934108,-0.030184700038509753,-0.03004474915897928,-0.029357660660884813,-0.028973488173754957,-0.030506036792386327,-0.029813326964903027,0.0005629000040038707
136,0.3492478370666504,0.024400345836679407,0.08272299766540528,0.010774125048950266,281,862.8003337908378,192.10947960888961,"{'columntransformer__countvectorizer__max_features': 281, 'svr__C': 862.8003337908378, 'svr__gamma': 192.10947960888961}",-0.1271801643369791,-0.12681964883840988,-0.11313822422261895,-0.13189029346502346,-0.1100374178242282,-0.12181314973745191,0.00859465996355389,-0.030184700400679797,-0.030044740707343896,-0.029357652900567,-0.028973488173754957,-0.030506038558662546,-0.029813324148201637,0.000562901047983725
137,0.363492488861084,0.004480411403207564,0.08662114143371583,0.009536064688389904,142,1207.8506900975815,217.26515170974704,"{'columntransformer__countvectorizer__max_features': 142, 'svr__C': 1207.8506900975815, 'svr__gamma': 217.26515170974704}",-0.127180171352646,-0.12681965648326618,-0.11313822146919375,-0.13189029346502346,-0.11003742521551892,-0.12181315359712967,0.008594660260833852,-0.03018470204581377,-0.030044702720003195,-0.029357618242114226,-0.028973488173754957,-0.030506046477769663,-0.02981331153189116,0.0005629057022677573
138,0.3666184902191162,0.015293417904623073,0.08017506599426269,0.009601932327777262,178,39.74578880779049,258.3385337140317,"{'columntransformer__countvectorizer__max_features': 178, 'svr__C': 39.74578880779049, 'svr__gamma': 258.3385337140317}",-0.12718017553707464,-0.12681966097226322,-0.11313821988172476,-0.13189029346502346,-0.11003742948562724,-0.12181315586834267,0.008594660456761214,-0.03018470303013526,-0.03004468046171372,-0.02935759826804955,-0.028973488173754957,-0.030506051068830305,-0.02981330420049676,0.0005629083662795376
139,0.35327863693237305,0.016436474940617948,0.08226585388183594,0.010207772933621944,128,7450.167360341947,259.55232106126886,"{'columntransformer__countvectorizer__max_features': 128, 'svr__C': 7450.167360341947, 'svr__gamma': 259.55232106126886}",-0.12718017559600492,-0.12681966103466016,-0.11313821985999542,-0.13189029346502346,-0.11003742954417768,-0.12181315589997233,0.008594660459732763,-0.030184703044016516,-0.030044680152571713,-0.029357597994684344,-0.028973488173754957,-0.03050605113186393,-0.02981330409937829,0.0005629084024729633
140,0.3639383316040039,0.02008964929619892,0.08366222381591797,0.018007306326299186,397,6919.345848305038,357.7014857886801,"{'columntransformer__countvectorizer__max_features': 397, 'svr__C': 6919.345848305038, 'svr__gamma': 357.7014857886801}",-0.1271801770287024,-0.12681966253046115,-0.11313821934748784,-0.13189029346502346,-0.11003743092767003,-0.12181315665986898,0.008594660537278486,-0.03018470338157968,-0.03004467274373371,-0.029357591547424962,-0.028973488173754957,-0.03050605262190079,-0.029813301693678823,0.0005629092485964561
141,0.37116804122924807,0.00815757917972966,0.08450393676757813,0.010517799882483284,319,3447.1476825911914,525.8893175035693,"{'columntransformer__countvectorizer__max_features': 319, 'svr__C': 3447.1476825911914, 'svr__gamma': 525.8893175035693}",-0.12718017709467114,-0.12681966259583416,-0.11313821932641058,-0.13189029346502346,-0.11003743098495894,-0.12181315669337964,0.008594660541689862,-0.03018470339712949,-0.03004467242002381,-0.029357591282289725,-0.028973488173754957,-0.03050605268362805,-0.029813301591365204,0.0005629092821594573
142,0.3583489418029785,0.014352425385534197,0.08416576385498047,0.00988567971282157,387,1524.317500959119,666.78765508731,"{'columntransformer__countvectorizer__max_features': 387, 'svr__C': 1524.317500959119, 'svr__gamma': 666.78765508731}",-0.12718017709498408,-0.12681966259611874,-0.11313821932632756,-0.13189029346502346,-0.11003743098518717,-0.12181315669352821,0.008594660541716318,-0.030184703397203246,-0.03004467241861452,-0.029357591281245432,-0.028973488173754957,-0.030506052683873925,-0.029813301590938417,0.0005629092822829412
143,0.3426077365875244,0.012835674024696363,0.09533810615539551,0.019316002929005583,113,25.096634937067382,794.3220562993016,"{'columntransformer__countvectorizer__max_features': 113, 'svr__C': 25.096634937067382, 'svr__gamma': 794.3220562993016}",-0.1271801770949876,-0.12681966259612176,-0.11313821932632676,-0.13189029346502346,-0.11003743098518938,-0.1218131566935298,0.008594660541716669,-0.030184703397204086,-0.030044672418599684,-0.029357591281235332,-0.028973488173754957,-0.030506052683876326,-0.029813301590934076,0.0005629092822840587
144,0.36369953155517576,0.02383537508498765,0.08502430915832519,0.014380008189476191,312,6629.885137854455,1184.024805056526,"{'columntransformer__countvectorizer__max_features': 312, 'svr__C': 6629.885137854455, 'svr__gamma': 1184.024805056526}",-0.12718017709498766,-0.12681966259612182,-0.11313821932632674,-0.13189029346502346,-0.11003743098518942,-0.12181315669352984,0.008594660541716672,-0.03018470339720409,-0.030043956391507285,-0.02935793879305057,-0.028973488173754957,-0.030506035976577542,-0.029813224546418892,0.0005627901369910462
144,0.35521349906921384,0.01811640851004378,0.08266739845275879,0.0044499201810037185,401,9.523442139109461,3268.7978549728687,"{'columntransformer__countvectorizer__max_features': 401, 'svr__C': 9.523442139109461, 'svr__gamma': 3268.7978549728687}",-0.12718017709498766,-0.12681966259612182,-0.11313821932632674,-0.13189029346502346,-0.11003743098518942,-0.12181315669352984,0.008594660541716672,-0.03018470339720409,-0.030043956391507285,-0.02935793879305057,-0.028973488173754957,-0.030506035976577542,-0.029813224546418892,0.0005627901369910462
144,0.3514241218566895,0.015821869770760076,0.08588781356811523,0.005086869250716965,310,5959.519288251801,1611.9824201400163,"{'columntransformer__countvectorizer__max_features': 310, 'svr__C': 5959.519288251801, 'svr__gamma': 1611.9824201400163}",-0.12718017709498766,-0.12681966259612182,-0.11313821932632674,-0.13189029346502346,-0.11003743098518942,-0.12181315669352984,0.008594660541716672,-0.03018470339720409,-0.030043956391507285,-0.02935793879305057,-0.028973488173754957,-0.030506035976577542,-0.029813224546418892,0.0005627901369910462
144,0.37038564682006836,0.017375322781145276,0.08295869827270508,0.007116178364489081,338,196.83948349269383,2494.7853137178827,"{'columntransformer__countvectorizer__max_features': 338, 'svr__C': 196.83948349269383, 'svr__gamma': 2494.7853137178827}",-0.12718017709498766,-0.12681966259612182,-0.11313821932632674,-0.13189029346502346,-0.11003743098518942,-0.12181315669352984,0.008594660541716672,-0.03018470339720409,-0.030043956391507285,-0.02935793879305057,-0.028973488173754957,-0.030506035976577542,-0.029813224546418892,0.0005627901369910462
144,0.35568671226501464,0.0071515627922931115,0.08029618263244628,0.005727803017483166,140,3.6890051813712343,962.5264641108603,"{'columntransformer__countvectorizer__max_features': 140, 'svr__C': 3.6890051813712343, 'svr__gamma': 962.5264641108603}",-0.12718017709498766,-0.12681966259612182,-0.11313821932632671,-0.13189029346502346,-0.11003743098518942,-0.12181315669352984,0.008594660541716679,-0.030184703397204096,-0.030044672418599445,-0.029357591281235215,-0.028973488173754957,-0.03050605268387636,-0.029813301590934017,0.0005629092822840679
144,0.36888699531555175,0.019591430534198182,0.08315906524658204,0.007761893592038306,160,575.3969478267386,7693.428160811587,"{'columntransformer__countvectorizer__max_features': 160, 'svr__C': 575.3969478267386, 'svr__gamma': 7693.428160811587}",-0.12718017709498766,-0.12681966259612182,-0.11313821932632674,-0.13189029346502346,-0.11003743098518942,-0.12181315669352984,0.008594660541716672,-0.03018470339720409,-0.030043956391507285,-0.02935793879305057,-0.028973488173754957,-0.030506035976577542,-0.029813224546418892,0.0005627901369910462
144,0.35890817642211914,0.01947571169474862,0.08800382614135742,0.011282288277305375,437,10.835496053935005,7074.793836504569,"{'columntransformer__countvectorizer__max_features': 437, 'svr__C': 10.835496053935005, 'svr__gamma': 7074.793836504569}",-0.12718017709498766,-0.12681966259612182,-0.11313821932632674,-0.13189029346502346,-0.11003743098518942,-0.12181315669352984,0.008594660541716672,-0.03018470339720409,-0.030043956391507285,-0.02935793879305057,-0.028973488173754957,-0.030506035976577542,-0.029813224546418892,0.0005627901369910462
144,0.3666621208190918,0.010789488406021768,0.07806944847106934,0.002936627520751994,185,6159.050626504757,2240.165904089587,"{'columntransformer__countvectorizer__max_features': 185, 'svr__C': 6159.050626504757, 'svr__gamma': 2240.165904089587}",-0.12718017709498766,-0.12681966259612182,-0.11313821932632674,-0.13189029346502346,-0.11003743098518942,-0.12181315669352984,0.008594660541716672,-0.03018470339720409,-0.030043956391507285,-0.02935793879305057,-0.028973488173754957,-0.030506035976577542,-0.029813224546418892,0.0005627901369910462
144,0.36424851417541504,0.010109759218332884,0.07706513404846191,0.003460835101468578,225,1217.368037195969,9275.933937057644,"{'columntransformer__countvectorizer__max_features': 225, 'svr__C': 1217.368037195969, 'svr__gamma': 9275.933937057644}",-0.12718017709498766,-0.12681966259612182,-0.11313821932632674,-0.13189029346502346,-0.11003743098518942,-0.12181315669352984,0.008594660541716672,-0.03018470339720409,-0.030043956391507285,-0.02935793879305057,-0.028973488173754957,-0.030506035976577542,-0.029813224546418892,0.0005627901369910462
144,0.36746582984924314,0.010447810542161073,0.0830106258392334,0.007081007054154029,433,437.8176731100052,1355.5491773634567,"{'columntransformer__countvectorizer__max_features': 433, 'svr__C': 437.8176731100052, 'svr__gamma': 1355.5491773634567}",-0.12718017709498766,-0.12681966259612182,-0.11313821932632674,-0.13189029346502346,-0.11003743098518942,-0.12181315669352984,0.008594660541716672,-0.03018470339720409,-0.030043956391507285,-0.02935793879305057,-0.028973488173754957,-0.030506035976577542,-0.029813224546418892,0.0005627901369910462
144,0.3616572380065918,0.015709508252434272,0.0808039665222168,0.0037342445976849847,187,563.6008551440027,3660.35530157259,"{'columntransformer__countvectorizer__max_features': 187, 'svr__C': 563.6008551440027, 'svr__gamma': 3660.35530157259}",-0.12718017709498766,-0.12681966259612182,-0.11313821932632674,-0.13189029346502346,-0.11003743098518942,-0.12181315669352984,0.008594660541716672,-0.03018470339720409,-0.030043956391507285,-0.02935793879305057,-0.028973488173754957,-0.030506035976577542,-0.029813224546418892,0.0005627901369910462
144,0.37318806648254393,0.023630708643811178,0.08156814575195312,0.0069598709117714265,329,4281.089908191476,4871.772906592277,"{'columntransformer__countvectorizer__max_features': 329, 'svr__C': 4281.089908191476, 'svr__gamma': 4871.772906592277}",-0.12718017709498766,-0.12681966259612182,-0.11313821932632674,-0.13189029346502346,-0.11003743098518942,-0.12181315669352984,0.008594660541716672,-0.03018470339720409,-0.030043956391507285,-0.02935793879305057,-0.028973488173754957,-0.030506035976577542,-0.029813224546418892,0.0005627901369910462
144,0.40350780487060545,0.04689665644562771,0.11086840629577636,0.03634893641098898,237,5834.413950567474,2001.8705825071274,"{'columntransformer__countvectorizer__max_features': 237, 'svr__C': 5834.413950567474, 'svr__gamma': 2001.8705825071274}",-0.12718017709498766,-0.12681966259612182,-0.11313821932632674,-0.13189029346502346,-0.11003743098518942,-0.12181315669352984,0.008594660541716672,-0.03018470339720409,-0.030043956391507285,-0.02935793879305057,-0.028973488173754957,-0.030506035976577542,-0.029813224546418892,0.0005627901369910462
144,0.3697209358215332,0.026537815716520554,0.07513747215270997,0.007060316882535463,202,818.1854917313298,2489.6840292204893,"{'columntransformer__countvectorizer__max_features': 202, 'svr__C': 818.1854917313298, 'svr__gamma': 2489.6840292204893}",-0.12718017709498766,-0.12681966259612182,-0.11313821932632674,-0.13189029346502346,-0.11003743098518942,-0.12181315669352984,0.008594660541716672,-0.03018470339720409,-0.030043956391507285,-0.02935793879305057,-0.028973488173754957,-0.030506035976577542,-0.029813224546418892,0.0005627901369910462
144,0.36109447479248047,0.02494446378419306,0.0809741497039795,0.0070960593054512884,166,13.794088961001822,1539.3216801729432,"{'columntransformer__countvectorizer__max_features': 166, 'svr__C': 13.794088961001822, 'svr__gamma': 1539.3216801729432}",-0.12718017709498766,-0.12681966259612182,-0.11313821932632674,-0.13189029346502346,-0.11003743098518942,-0.12181315669352984,0.008594660541716672,-0.03018470339720409,-0.030043956391507285,-0.02935793879305057,-0.028973488173754957,-0.030506035976577542,-0.029813224546418892,0.0005627901369910462
144,0.3645625591278076,0.0190755678068711,0.07901744842529297,0.007094107124248968,247,38.36319623625093,3156.0893957538015,"{'columntransformer__countvectorizer__max_features': 247, 'svr__C': 38.36319623625093, 'svr__gamma': 3156.0893957538015}",-0.12718017709498766,-0.12681966259612182,-0.11313821932632674,-0.13189029346502346,-0.11003743098518942,-0.12181315669352984,0.008594660541716672,-0.03018470339720409,-0.030043956391507285,-0.02935793879305057,-0.028973488173754957,-0.030506035976577542,-0.029813224546418892,0.0005627901369910462
160,0.3583932876586914,0.012667597000212095,0.0786600112915039,0.0061926911992818716,121,2.0956751682797927,818.7115032166614,"{'columntransformer__countvectorizer__max_features': 121, 'svr__C': 2.0956751682797927, 'svr__gamma': 818.7115032166614}",-0.12718017709498766,-0.1268196625961218,-0.11313824096683553,-0.13189048576192983,-0.1100374309851895,-0.12181319948101285,0.008594701266586685,-0.030184032776290958,-0.030044489985574442,-0.029361450148690245,-0.028979734649317024,-0.030506818961950257,-0.029815305304364586,0.000560506829073613
161,0.35747370719909666,0.02226948416638253,0.0912595272064209,0.011512219460223344,390,0.1037220178071717,24.387634426691157,"{'columntransformer__countvectorizer__max_features': 390, 'svr__C': 0.1037220178071717, 'svr__gamma': 24.387634426691157}",-0.12731095474423246,-0.12698201678673138,-0.113072596934661,-0.13166030043794613,-0.11005282050086884,-0.12181573788088795,0.008586174898553213,-0.09521578332745535,-0.09488604111627541,-0.09759436484461957,-0.09297250536519654,-0.09855853029944281,-0.09584544499059792,0.0019995131529529394
162,0.3678398132324219,0.03756095769918846,0.07806162834167481,0.011702549771717594,289,0.09175771774865163,117.77054059165124,"{'columntransformer__countvectorizer__max_features': 289, 'svr__C': 0.09175771774865163, 'svr__gamma': 117.77054059165124}",-0.12744898983443537,-0.12715161638841435,-0.11299972149244046,-0.1314530811200975,-0.11024421182825013,-0.12185952413272758,0.008540448298521167,-0.09815707923929065,-0.0978677383745585,-0.10072613927577813,-0.0961212744990457,-0.10159928242078452,-0.09889430276189151,0.0019979769107170016
163,0.34166655540466306,0.017004070803115803,0.08557281494140626,0.012123201074033686,296,0.08898868678824821,285.26742886336586,"{'columntransformer__countvectorizer__max_features': 296, 'svr__C': 0.08898868678824821, 'svr__gamma': 285.26742886336586}",-0.12748049633907915,-0.12719034757125192,-0.11298306389221183,-0.13140512204987181,-0.11028790280989088,-0.12186938653246113,0.008530239466498335,-0.09883547837747193,-0.09855543657640731,-0.10144809581018897,-0.09685002914212008,-0.10230056145292367,-0.09959792027182239,0.0019973189246947124
164,0.34673070907592773,0.017997785135514293,0.0768509864807129,0.0020600569797989124,160,0.08506522624139944,8514.341635880142,"{'columntransformer__countvectorizer__max_features': 160, 'svr__C': 0.08506522624139944, 'svr__gamma': 8514.341635880142}",-0.12752497771833554,-0.12724504765840322,-0.11295952818030894,-0.1313371684868431,-0.11034961449185965,-0.12188326730715009,0.008516009625191086,-0.09979541723377251,-0.09952861001232452,-0.10246976552534644,-0.09788260701189588,-0.10329303563507523,-0.10059388708368291,0.0019963833198075247
165,0.36232428550720214,0.006617202883203354,0.09141535758972168,0.009365169102529759,411,0.0028809668028435963,0.6065791079991658,"{'columntransformer__countvectorizer__max_features': 411, 'svr__C': 0.0028809668028435963, 'svr__gamma': 0.6065791079991658}",-0.12768579268381136,-0.12748306228334333,-0.11277437734548736,-0.13083554883726997,-0.11065749115217698,-0.12188725446041779,0.008416177234885323,-0.11961885358047296,-0.11967576279736807,-0.12337367377160689,-0.11886434180665902,-0.12387576690935623,-0.12108167977309263,0.0021020566159878633
166,0.35152149200439453,0.004850500370732416,0.09037432670593262,0.014710346577673918,158,0.08189650437015668,658.6966604112087,"{'columntransformer__countvectorizer__max_features': 158, 'svr__C': 0.08189650437015668, 'svr__gamma': 658.6966604112087}",-0.12756090197588518,-0.12728922488767605,-0.11294052007888045,-0.131282286848853,-0.11039945452825646,-0.12189447766391023,0.008504722649308369,-0.10057069335867869,-0.1003145752852356,-0.10329489826764865,-0.09871655246404255,-0.10409458926211815,-0.10139826172754471,0.001995906942885952
167,0.3622154712677002,0.03205633799667632,0.08809170722961426,0.015312514744872465,105,0.08135597286649171,997.514413061287,"{'columntransformer__countvectorizer__max_features': 105, 'svr__C': 0.08135597286649171, 'svr__gamma': 997.514413061287}",-0.12756703005962167,-0.12729676079178787,-0.11293727761139115,-0.13127292494979353,-0.1104079564135337,-0.12189638996522559,0.008502815676017595,-0.10070294263352352,-0.10044864795179784,-0.10343565225619679,-0.09885880975500713,-0.10423132104387536,-0.10153547472808011,0.0019958506710138976
168,0.3742556571960449,0.013792521799031348,0.08655180931091308,0.011944894001567272,157,0.0028981458057543734,0.8222275023292843,"{'columntransformer__countvectorizer__max_features': 157, 'svr__C': 0.0028981458057543734, 'svr__gamma': 0.8222275023292843}",-0.12770350895634827,-0.12749944803064445,-0.1127906725801653,-0.1308446425141389,-0.11067097756753125,-0.12190184992976563,0.008415603815288383,-0.11963024070862004,-0.11968670263347272,-0.12338423243134491,-0.11888089539385306,-0.12388899604098694,-0.12109421344165552,0.0021013365446598295
169,0.3726154327392578,0.017017961595871364,0.09688262939453125,0.012144852253526281,430,0.0020142526711500563,3.4950049323161054,"{'columntransformer__countvectorizer__max_features': 430, 'svr__C': 0.0020142526711500563, 'svr__gamma': 3.4950049323161054}",-0.12770949999177592,-0.12750660569963115,-0.11280137240290943,-0.13085485814862385,-0.11067497732705853,-0.12190946271399979,0.008416169111078545,-0.11989236840679546,-0.11994759696231197,-0.12363627705628467,-0.11913284083585506,-0.12415155312193853,-0.12135212727663713,0.002101568887635345
170,0.3701457977294922,0.009665395672020571,0.08150243759155273,0.005791856525663734,294,0.002079423511372163,517.8139363799556,"{'columntransformer__countvectorizer__max_features': 294, 'svr__C': 0.002079423511372163, 'svr__gamma': 517.8139363799556}",-0.12770982912406312,-0.12750697097209407,-0.11280125802630502,-0.13085453175030157,-0.11067533013303181,-0.12190958400115912,0.00841612424647816,-0.1198750424394157,-0.11993020915569941,-0.12361952122768935,-0.11911544660110344,-0.12413416392448935,-0.12133487666967946,0.002101698671330661
171,0.3801283836364746,0.02756789101728826,0.09248113632202148,0.007511904223067053,209,0.002344637910663637,18.282419366468616,"{'columntransformer__countvectorizer__max_features': 209, 'svr__C': 0.002344637910663637, 'svr__gamma': 18.282419366468616}",-0.12771115310023687,-0.12750845214887813,-0.11280078633457913,-0.13085320424004404,-0.11067675758757821,-0.12191007068226327,0.008415942662689068,-0.11980012830905352,-0.11985518277706288,-0.12354696381640284,-0.11904450785523887,-0.1240590313986058,-0.12126116283127279,0.002101328900216247
172,0.3594775676727295,0.005182885760632228,0.09183731079101562,0.013982769511207747,128,0.002442984161015305,394.04678809202284,"{'columntransformer__countvectorizer__max_features': 128, 'svr__C': 0.002442984161015305, 'svr__gamma': 394.04678809202284}",-0.1277116440543203,-0.12750900139576413,-0.11280061142283704,-0.13085271197545886,-0.11067728691329616,-0.1219102511523353,0.008415875368152519,-0.1197732337273776,-0.11982823770301622,-0.12352092475223475,-0.11901820249748316,-0.12403203850701519,-0.12123452743742538,0.0021013713250724983
173,0.3704592227935791,0.02133517426536947,0.0992661952972412,0.020326810312275376,207,0.0024924534325574885,3.980723917882875,"{'columntransformer__countvectorizer__max_features': 207, 'svr__C': 0.0024924534325574885, 'svr__gamma': 3.980723917882875}",-0.1277118895290002,-0.12750927706201717,-0.11280052312865615,-0.13085246385234864,-0.11067755226661213,-0.12191034116772685,0.008415841441536044,-0.11975825944245609,-0.11981326793475724,-0.12350640765347327,-0.11900494388088327,-0.12401704163042904,-0.12121998410839978,0.0021011023778359284
174,0.3576620578765869,0.01817602054242451,0.08465499877929687,0.005067592356797113,141,0.0016456244466736695,50.526962060212654,"{'columntransformer__countvectorizer__max_features': 141, 'svr__C': 0.0016456244466736695, 'svr__gamma': 50.526962060212654}",-0.12771244765485068,-0.12751075487022434,-0.11279910275868953,-0.130848466051646,-0.11068098020112006,-0.12191035030730613,0.008414658196645091,-0.11999726947214236,-0.12005248305505467,-0.12374061007358736,-0.11923640208017901,-0.12425658850893796,-0.12145667063798027,0.002101766230068505
175,0.34382314682006837,0.014634609397510828,0.07949929237365723,0.009866517917829193,375,0.0016769173914533435,2.2458046272967604,"{'columntransformer__countvectorizer__max_features': 375, 'svr__C': 0.0016769173914533435, 'svr__gamma': 2.2458046272967604}",-0.1277126446182152,-0.1275110206601026,-0.11279897097616953,-0.13084815537616065,-0.11068126357418345,-0.1219104110409663,0.00841460764714974,-0.11998776593807303,-0.12004304077515737,-0.12373144546653828,-0.11922796264674748,-0.12424706722978593,-0.12144745641126042,0.002101602191994987
176,0.36900930404663085,0.010273111957304014,0.08073945045471191,0.0042469172847737335,287,0.0028667584564293237,8.504650684904766,"{'columntransformer__countvectorizer__max_features': 287, 'svr__C': 0.0028667584564293237, 'svr__gamma': 8.504650684904766}",-0.12771375957676337,-0.12751136810221503,-0.11279985772751254,-0.13085059080586312,-0.11067956777935264,-0.12191102879834134,0.008415585643253305,-0.11965348595899968,-0.11970830607733655,-0.12340493221172896,-0.11890485233142276,-0.1239119319415561,-0.12111670170420882,0.0021007697228416734
177,0.38173089027404783,0.018326137826422097,0.0836827278137207,0.009916776004429147,348,0.003464703661677581,609.9488923387242,"{'columntransformer__countvectorizer__max_features': 348, 'svr__C': 0.003464703661677581, 'svr__gamma': 609.9488923387242}",-0.1277167445778154,-0.12751470752336494,-0.11279879426420626,-0.13084759783715658,-0.11068278607981963,-0.12191212605647257,0.008415177524949429,-0.11948711931832681,-0.11954166593867348,-0.12324383773005483,-0.11874491605382939,-0.12374503405076391,-0.12095251461832968,0.0021004616248334797
